,Datetime,PM2.5 Scaled µg/m³,Temperature C,precip,windgust,windspeed,winddir,visibility,conditions,Pressure.humidity,PM2.5_cat
237,2022-11-22 21:00:00,17.01,5.43,0.0,13.0,8.9,241.0,12.6,Clear,82005.816,5
238,2022-11-22 22:00:00,20.25,4.85,0.0,11.2,6.3,209.0,10.8,Partially cloudy,83645.85840000001,5
239,2022-11-22 23:00:00,24.43,4.65,0.0,18.4,6.8,183.0,10.1,Partially cloudy,85044.38799999999,5
240,2022-11-23 00:00:00,20.38,4.65,0.0,14.8,4.9,180.0,7.9,Partially cloudy,85854.864,5
241,2022-11-23 01:00:00,14.37,4.63,0.0,18.4,5.1,178.0,6.1,Partially cloudy,86537.55,5
242,2022-11-23 02:00:00,11.24,4.73,0.0,16.6,5.5,148.0,8.6,Partially cloudy,86609.6,5
243,2022-11-23 03:00:00,7.6,4.63,0.0,13.0,5.6,117.0,9.6,Clear,87109.74799999999,4
244,2022-11-23 04:00:00,6.19,4.9,0.011,18.4,4.9,93.0,9.1,"Rain, Partially cloudy",87552.39899999999,3
245,2022-11-23 05:00:00,4.62,5.73,0.0,25.9,9.3,137.0,11.5,Clear,88281.8,2
246,2022-11-23 06:00:00,4.27,6.63,0.029,27.7,12.1,142.0,11.4,"Rain, Partially cloudy",87427.617,2
247,2022-11-23 07:00:00,3.79,7.93,0.0,37.1,19.0,149.0,9.0,Overcast,87115.851,2
248,2022-11-23 08:00:00,2.31,8.88,0.241,40.7,20.5,152.0,6.6,"Rain, Overcast",87289.2475,1
249,2022-11-23 09:00:00,1.3,9.8,1.171,42.5,27.6,183.0,6.4,"Rain, Overcast",87395.91549999999,1
250,2022-11-23 10:00:00,1.66,10.35,0.822,53.6,26.2,257.0,14.1,"Rain, Partially cloudy",85430.2974,1
251,2022-11-23 11:00:00,2.75,11.13,0.0,42.5,30.9,257.0,12.6,Partially cloudy,82877.541,2
252,2022-11-23 12:00:00,3.84,12.75,0.292,42.5,27.6,256.0,12.1,"Rain, Partially cloudy",78365.99399999999,2
253,2022-11-23 13:00:00,4.21,12.93,0.0,29.5,25.4,240.0,12.1,Partially cloudy,74261.8725,2
254,2022-11-23 14:00:00,4.59,12.55,0.0,31.7,26.2,236.0,11.6,Partially cloudy,72133.25439999999,2
255,2022-11-23 15:00:00,4.03,11.6,0.0,37.1,24.1,238.0,12.6,Partially cloudy,72100.79340000001,2
256,2022-11-23 16:00:00,4.68,9.78,0.0,37.1,16.2,235.0,13.1,Partially cloudy,75283.032,2
257,2022-11-23 17:00:00,7.0,9.45,0.0,29.5,14.7,217.0,11.0,Clear,77468.3665,3
258,2022-11-23 18:00:00,6.78,9.58,0.0,25.9,17.3,220.0,11.1,Partially cloudy,78091.81439999999,3
259,2022-11-23 19:00:00,7.99,9.7,0.0,29.5,17.9,216.0,10.5,Partially cloudy,78180.4125,4
260,2022-11-23 20:00:00,6.22,9.65,0.0,29.5,19.9,217.0,12.1,Partially cloudy,77205.504,3
261,2022-11-23 21:00:00,5.98,9.5,0.192,22.3,18.2,213.0,10.8,"Rain, Partially cloudy",77005.002,3
262,2022-11-23 22:00:00,6.44,9.2,0.0,37.1,17.1,227.0,10.0,Partially cloudy,77323.6984,3
263,2022-11-23 23:00:00,6.41,9.1,0.0,24.1,14.3,221.0,10.7,Partially cloudy,77950.6875,3
264,2022-11-24 00:00:00,5.29,9.18,0.072,24.1,16.8,229.0,11.7,"Rain, Partially cloudy",78420.23700000001,3
265,2022-11-24 01:00:00,1.22,8.0,0.038,31.7,19.2,258.0,12.6,"Rain, Partially cloudy",78324.716,1
266,2022-11-24 02:00:00,1.67,6.83,0.0,22.3,12.0,231.0,14.1,Clear,80318.8155,1
267,2022-11-24 03:00:00,2.68,6.6,0.0,24.1,10.2,218.0,13.6,Clear,81704.747,2
268,2022-11-24 04:00:00,3.88,6.55,0.019,25.9,11.3,208.0,11.8,Rain,81860.372,2
269,2022-11-24 05:00:00,4.75,6.25,0.0,20.5,11.0,202.0,11.7,Clear,82410.72499999999,2
270,2022-11-24 06:00:00,5.76,6.28,0.0,24.1,12.8,204.0,10.7,Clear,83215.3684,3
271,2022-11-24 07:00:00,6.49,6.33,0.0,16.6,10.1,172.0,10.5,Partially cloudy,83758.92,3
272,2022-11-24 08:00:00,7.12,7.3,0.0,20.5,10.1,178.0,10.4,Partially cloudy,83833.40299999999,3
273,2022-11-24 09:00:00,7.4,8.48,0.064,20.5,10.6,163.0,10.5,"Rain, Partially cloudy",83285.1465,3
274,2022-11-24 10:00:00,9.1,9.78,0.0,22.3,11.6,157.0,10.2,Partially cloudy,83273.2614,4
275,2022-11-24 11:00:00,8.0,11.43,0.0,38.9,20.3,184.0,10.2,Overcast,82195.035,4
276,2022-11-24 12:00:00,6.33,12.65,0.0,50.0,27.1,190.0,10.6,Partially cloudy,79295.4715,3
277,2022-11-24 13:00:00,6.0,12.93,0.0,51.8,28.8,191.0,10.6,Overcast,77731.6749,3
278,2022-11-24 14:00:00,5.91,12.78,0.0,51.8,25.9,188.0,9.9,Overcast,78062.29139999999,3
279,2022-11-24 15:00:00,5.93,12.75,0.077,50.0,28.5,190.0,10.5,"Rain, Overcast",78504.9275,3
280,2022-11-24 16:00:00,3.21,12.4,0.134,50.0,28.4,215.0,8.7,"Rain, Overcast",77996.9364,2
281,2022-11-24 17:00:00,3.95,11.25,0.792,44.6,21.4,211.0,13.6,"Rain, Overcast",79734.795,2
282,2022-11-24 18:00:00,5.91,10.43,0.398,31.7,16.1,210.0,11.0,Rain,80559.4664,3
283,2022-11-24 19:00:00,6.86,10.0,0.0,18.4,14.0,216.0,10.5,Partially cloudy,81527.4704,3
284,2022-11-24 20:00:00,7.19,9.75,0.0,14.8,13.1,208.0,10.0,Partially cloudy,81429.65999999999,3
285,2022-11-24 21:00:00,7.1,9.3,0.652,14.8,12.5,191.0,10.1,"Rain, Partially cloudy",81618.2094,3
286,2022-11-24 22:00:00,6.7,9.08,0.0,27.7,11.7,180.0,10.0,Partially cloudy,81430.928,3
287,2022-11-24 23:00:00,6.05,8.95,0.0,18.4,15.7,200.0,10.8,Clear,81174.5474,3
288,2022-11-25 00:00:00,6.05,8.88,0.0,24.1,16.0,200.0,10.7,Clear,81016.23139999999,3
289,2022-11-25 01:00:00,5.82,8.8,0.019,25.9,13.8,219.0,10.6,Rain,81190.74600000001,3
290,2022-11-25 02:00:00,5.72,8.65,0.0,22.3,14.0,226.0,10.5,Clear,81208.5104,3
291,2022-11-25 03:00:00,6.03,8.45,0.0,22.3,14.7,229.0,10.5,Clear,81956.88,3
292,2022-11-25 04:00:00,6.06,8.35,0.0,18.4,13.2,233.0,10.3,Clear,82518.065,3
293,2022-11-25 05:00:00,6.01,8.23,0.0,20.5,14.2,231.0,10.4,Clear,82889.768,3
294,2022-11-25 06:00:00,5.57,7.83,0.0,20.5,16.2,238.0,10.6,Clear,83254.468,3
295,2022-11-25 07:00:00,5.49,7.08,0.0,22.3,16.9,261.0,11.0,Clear,84184.3079,3
296,2022-11-25 08:00:00,5.91,6.8,0.0,24.1,11.0,259.0,11.7,Clear,85984.7934,3
297,2022-11-25 09:00:00,5.34,8.23,0.0,24.1,13.5,263.0,11.8,Clear,85970.7719,3
298,2022-11-25 10:00:00,4.18,9.73,0.0,22.3,16.1,261.0,12.6,Clear,82865.23,2
299,2022-11-25 11:00:00,4.31,10.95,0.0,24.1,16.6,254.0,12.1,Clear,81353.67,2
300,2022-11-25 12:00:00,3.87,13.35,0.0,22.3,16.4,253.0,11.8,Clear,76815.17,2
301,2022-11-25 13:00:00,4.14,14.08,0.0,29.5,14.7,257.0,12.6,Clear,73433.84999999999,2
302,2022-11-25 14:00:00,4.81,13.85,0.0,27.7,19.9,261.0,11.8,Clear,72676.6334,2
303,2022-11-25 15:00:00,5.95,12.78,0.0,24.1,13.7,250.0,11.5,Clear,72387.4224,3
304,2022-11-25 16:00:00,6.63,10.8,0.0,18.4,10.6,228.0,11.7,Clear,75433.4175,3
305,2022-11-25 17:00:00,8.68,9.83,0.0,14.8,10.4,220.0,11.4,Clear,77654.115,4
306,2022-11-25 18:00:00,9.34,9.43,0.0,14.8,10.1,207.0,10.8,Clear,79083.405,4
307,2022-11-25 19:00:00,10.68,9.18,0.0,18.4,8.3,198.0,11.0,Clear,79833.28,5
308,2022-11-25 20:00:00,11.2,8.85,0.0,16.6,7.0,208.0,10.7,Clear,80777.67899999999,5
309,2022-11-25 21:00:00,10.7,8.55,0.0,14.8,10.1,204.0,10.3,Clear,82048.246,5
310,2022-11-25 22:00:00,12.26,8.05,0.0,20.5,7.8,195.0,10.2,Clear,83685.44,5
311,2022-11-25 23:00:00,13.06,7.8,0.0,16.6,8.4,219.0,10.0,Partially cloudy,85301.595,5
312,2022-11-26 00:00:00,11.98,7.55,0.0,14.8,7.8,213.0,10.0,Partially cloudy,85945.075,5
313,2022-11-26 01:00:00,11.59,7.18,0.0,14.8,5.9,198.0,10.0,Clear,86496.33649999999,5
314,2022-11-26 02:00:00,9.9,7.2,0.011,16.6,5.6,314.0,10.1,"Rain, Partially cloudy",87590.406,4
315,2022-11-26 03:00:00,7.84,7.6,0.0,16.6,6.8,212.0,10.6,Partially cloudy,87851.52,4
316,2022-11-26 04:00:00,6.43,7.83,0.0,14.8,7.3,206.0,10.2,Partially cloudy,88095.48440000002,3
317,2022-11-26 05:00:00,5.94,8.08,0.0,16.6,7.1,195.0,10.3,Partially cloudy,88248.28499999999,3
318,2022-11-26 06:00:00,5.71,8.2,0.0,11.2,6.3,180.0,10.5,Partially cloudy,88234.90939999999,3
319,2022-11-26 07:00:00,6.13,8.23,0.0,14.8,5.2,148.0,10.7,Partially cloudy,88714.0104,3
320,2022-11-26 08:00:00,5.66,8.95,0.0,14.8,9.4,172.0,10.7,Partially cloudy,88634.1624,3
321,2022-11-26 09:00:00,6.85,10.15,0.0,18.4,11.2,164.0,10.5,Partially cloudy,87709.279,3
322,2022-11-26 10:00:00,5.76,11.15,0.0,31.7,16.1,191.0,10.3,Partially cloudy,86482.1184,3
323,2022-11-26 11:00:00,5.11,11.9,0.0,25.9,17.9,199.0,10.7,Partially cloudy,84932.95539999999,3
324,2022-11-26 12:00:00,4.91,12.78,0.0,38.9,19.0,196.0,11.8,Partially cloudy,82281.91350000001,2
325,2022-11-26 13:00:00,4.53,12.65,0.0,38.9,22.2,204.0,11.7,Overcast,80175.52,2
326,2022-11-26 14:00:00,4.41,12.23,0.0,33.5,21.0,197.0,12.1,Overcast,80322.5674,2
327,2022-11-26 15:00:00,4.76,11.98,0.0,38.9,19.4,191.0,11.9,Overcast,80832.6659,2
328,2022-11-26 16:00:00,4.97,11.83,0.0,38.9,22.3,190.0,11.5,Partially cloudy,81858.9659,2
329,2022-11-26 17:00:00,5.75,11.7,0.0,35.3,19.9,184.0,11.7,Overcast,82822.5,3
330,2022-11-26 18:00:00,6.07,11.48,0.0,44.6,21.2,184.0,10.1,Partially cloudy,84072.806,3
331,2022-11-26 19:00:00,6.04,11.48,0.0,40.7,23.0,190.0,10.9,Overcast,84615.5424,3
332,2022-11-26 20:00:00,6.55,11.7,0.0,40.7,23.7,190.0,10.9,Overcast,84246.51000000001,3
333,2022-11-26 21:00:00,6.61,12.03,0.0,44.6,27.1,190.0,10.7,Overcast,83319.091,3
334,2022-11-26 22:00:00,6.06,12.1,0.0,40.0,27.7,197.0,10.0,Overcast,82645.2489,3
335,2022-11-26 23:00:00,2.42,11.5,0.03,53.6,28.6,187.0,9.4,"Rain, Overcast",83827.6725,1
336,2022-11-27 00:00:00,1.93,10.7,0.644,50.0,26.0,187.0,6.9,"Rain, Overcast",86131.891,1
337,2022-11-27 01:00:00,1.95,10.43,0.531,44.6,26.4,190.0,7.4,"Rain, Overcast",87367.4655,1
338,2022-11-27 02:00:00,1.99,10.5,0.457,42.5,20.2,189.0,8.9,"Rain, Overcast",88263.55,1
339,2022-11-27 03:00:00,1.67,10.8,0.226,33.5,18.6,190.0,8.2,"Rain, Overcast",88800.852,1
340,2022-11-27 04:00:00,1.37,11.15,0.169,31.7,16.4,187.0,7.9,"Rain, Overcast",89160.838,1
341,2022-11-27 05:00:00,1.61,11.38,0.087,29.5,15.6,187.0,7.4,"Rain, Overcast",89311.1815,1
342,2022-11-27 06:00:00,1.96,11.58,0.433,25.9,13.8,190.0,11.1,"Rain, Overcast",89421.30549999999,1
343,2022-11-27 07:00:00,2.47,11.75,0.322,24.1,11.0,200.0,7.6,"Rain, Overcast",89546.374,1
344,2022-11-27 08:00:00,2.95,11.88,0.117,22.3,10.6,185.0,9.6,"Rain, Partially cloudy",89603.415,2
345,2022-11-27 09:00:00,4.75,12.1,1.457,20.5,10.2,216.0,9.7,"Rain, Partially cloudy",89774.79,2
346,2022-11-27 10:00:00,5.85,12.33,0.107,16.6,10.1,190.0,10.0,"Rain, Overcast",89862.65199999999,3
347,2022-11-27 11:00:00,7.49,12.6,0.077,18.4,9.7,175.0,11.3,"Rain, Partially cloudy",89679.9744,3
348,2022-11-27 12:00:00,7.26,12.95,0.157,16.6,8.8,198.0,12.1,"Rain, Overcast",89248.852,3
349,2022-11-27 13:00:00,7.71,13.0,0.0,18.4,10.6,202.0,11.1,Overcast,88964.326,4
350,2022-11-27 14:00:00,9.09,12.98,0.0,20.5,11.3,230.0,10.1,Partially cloudy,88869.30099999999,4
351,2022-11-27 15:00:00,7.23,12.7,0.011,22.3,10.9,230.0,10.7,"Rain, Partially cloudy",88134.695,3
352,2022-11-27 16:00:00,8.25,12.0,0.109,24.1,10.7,225.0,9.6,"Rain, Partially cloudy",87302.5174,4
353,2022-11-27 17:00:00,10.64,11.4,0.021,18.4,10.1,217.0,10.0,"Rain, Partially cloudy",87413.48999999999,5
354,2022-11-27 18:00:00,12.31,11.13,0.186,13.0,11.3,209.0,10.7,"Rain, Partially cloudy",88059.84,5
355,2022-11-27 19:00:00,13.29,10.9,0.011,13.0,6.1,212.0,10.0,"Rain, Overcast",88445.9174,5
356,2022-11-27 20:00:00,12.1,10.7,0.109,16.6,7.9,210.0,10.3,"Rain, Partially cloudy",88552.6565,5
357,2022-11-27 21:00:00,12.79,10.63,0.064,18.4,11.7,229.0,9.4,"Rain, Partially cloudy",88547.706,5
358,2022-11-27 22:00:00,13.96,10.23,0.0,14.4,5.4,247.0,8.6,Partially cloudy,88548.675,5
359,2022-11-27 23:00:00,13.14,9.55,0.0,11.2,8.1,252.0,8.0,Partially cloudy,88694.32500000001,5
360,2022-11-28 00:00:00,13.11,8.88,0.04,13.0,4.8,249.0,6.7,"Rain, Partially cloudy",88833.74399999999,5
361,2022-11-28 01:00:00,16.14,8.45,0.0,11.2,6.9,172.0,4.6,Partially cloudy,89677.575,5
362,2022-11-28 02:00:00,13.54,8.13,0.0,13.0,4.2,142.0,4.3,Partially cloudy,89680.8925,5
363,2022-11-28 03:00:00,11.04,7.78,0.0,14.8,3.8,288.0,2.5,Partially cloudy,89830.566,5
364,2022-11-28 04:00:00,9.47,7.4,0.0,16.6,4.4,269.0,2.2,Partially cloudy,89804.48999999999,4
365,2022-11-28 05:00:00,8.59,6.65,0.0,14.8,5.5,164.0,5.2,Clear,89827.53749999999,4
366,2022-11-28 06:00:00,8.72,6.3,0.0,11.2,5.2,119.0,3.3,Partially cloudy,90231.95,4
367,2022-11-28 07:00:00,8.01,6.1,0.0,13.0,5.6,127.0,4.5,Clear,90882.7164,4
368,2022-11-28 08:00:00,9.5,6.45,0.0,9.4,3.8,138.0,4.2,Partially cloudy,91668.99840000001,4
369,2022-11-28 09:00:00,12.13,8.03,0.0,14.8,6.0,116.0,10.1,Partially cloudy,92613.89,5
370,2022-11-28 10:00:00,8.26,9.23,0.019,7.6,4.1,169.0,10.5,Rain,90286.09999999999,4
371,2022-11-28 11:00:00,5.12,10.18,0.077,11.2,8.1,165.0,13.1,"Rain, Partially cloudy",88132.6439,3
372,2022-11-28 12:00:00,3.69,11.7,0.029,20.5,10.3,202.0,13.1,"Rain, Partially cloudy",84450.432,2
373,2022-11-28 13:00:00,4.42,11.1,0.0,14.8,9.5,219.0,13.6,Partially cloudy,83633.43999999999,2
374,2022-11-28 14:00:00,5.01,10.63,0.0,7.6,8.3,208.0,10.9,Partially cloudy,84441.5974,3
375,2022-11-28 15:00:00,4.66,10.33,0.0,7.6,3.0,210.0,11.4,Partially cloudy,85397.6864,2
376,2022-11-28 16:00:00,3.82,9.48,0.0,7.6,3.0,279.0,12.1,Partially cloudy,85454.824,2
377,2022-11-28 17:00:00,4.47,8.55,0.0,3.6,2.9,189.0,9.0,Partially cloudy,86789.59,2
378,2022-11-28 18:00:00,10.23,7.98,0.192,5.4,2.5,87.0,14.1,"Rain, Partially cloudy",87934.9524,5
379,2022-11-28 19:00:00,12.55,7.33,0.0,7.6,4.7,289.0,12.6,Partially cloudy,88031.506,5
380,2022-11-28 20:00:00,17.38,6.3,0.0,1.8,4.8,289.0,2.9,Overcast,88529.928,5
381,2022-11-28 21:00:00,18.42,5.65,0.0,5.4,6.5,319.0,3.9,Partially cloudy,89268.864,5
382,2022-11-28 22:00:00,25.96,5.5,0.0,8.3,3.6,20.0,6.6,Clear,90478.906,5
383,2022-11-28 23:00:00,39.31,6.25,0.0,5.4,7.2,340.0,2.7,Partially cloudy,91382.2464,5
384,2022-11-29 00:00:00,33.52,7.2,0.029,3.6,6.4,349.0,0.3,"Rain, Overcast",91461.2685,5
385,2022-11-29 01:00:00,23.4,7.2,0.0,11.2,8.1,360.0,5.4,Overcast,90832.00140000001,5
386,2022-11-29 02:00:00,25.11,6.95,0.0,7.6,7.8,6.0,7.2,Overcast,90714.569,5
387,2022-11-29 03:00:00,21.47,6.75,0.0,9.4,8.1,3.0,8.1,Overcast,90465.141,5
388,2022-11-29 04:00:00,18.38,6.23,0.0,13.0,8.7,357.0,5.0,Overcast,90789.2335,5
389,2022-11-29 05:00:00,19.99,6.2,0.011,16.6,9.0,36.0,5.9,"Rain, Overcast",91207.515,5
390,2022-11-29 06:00:00,20.78,6.28,0.064,13.0,8.9,30.0,9.0,"Rain, Overcast",91303.7574,5
391,2022-11-29 07:00:00,19.43,6.2,0.0,14.8,6.4,35.0,6.5,Overcast,91334.81499999999,5
392,2022-11-29 08:00:00,18.73,6.18,0.0,14.8,7.1,30.0,6.2,Overcast,91387.218,5
393,2022-11-29 09:00:00,18.0,6.15,0.0,16.6,9.5,52.0,6.3,Overcast,91280.596,5
394,2022-11-29 10:00:00,17.29,6.05,0.019,14.8,7.1,343.0,7.2,"Rain, Overcast",91405.2,5
395,2022-11-29 11:00:00,17.4,6.13,0.0,11.2,4.0,333.0,7.3,Overcast,91545.90199999999,5
396,2022-11-29 12:00:00,16.65,6.4,0.0,11.2,4.2,9.0,7.2,Overcast,91118.7,5
397,2022-11-29 13:00:00,19.15,6.33,0.0,14.8,2.9,60.0,6.7,Overcast,90795.727,5
398,2022-11-29 14:00:00,24.01,6.0,0.0,9.4,5.4,46.0,6.7,Overcast,90654.55,5
399,2022-11-29 15:00:00,29.07,6.0,0.0,11.2,5.2,101.0,6.4,Overcast,90908.15490000001,5
400,2022-11-29 16:00:00,29.81,6.08,0.0,5.4,4.1,37.0,6.6,Overcast,91098.36700000001,5
401,2022-11-29 17:00:00,31.25,6.18,0.0,5.4,7.7,94.0,6.4,Overcast,91185.732,5
402,2022-11-29 18:00:00,35.82,6.38,0.0,5.4,3.6,74.0,6.4,Overcast,91246.5,5
403,2022-11-29 19:00:00,39.76,6.4,0.0,5.4,4.7,315.0,5.4,Overcast,91359.136,5
404,2022-11-29 20:00:00,46.87,6.4,0.0,5.4,4.1,15.0,6.0,Overcast,91299.42300000001,5
405,2022-11-29 21:00:00,46.98,6.4,0.0,5.4,3.6,40.0,5.3,Overcast,91335.91399999999,5
406,2022-11-29 22:00:00,44.49,6.48,0.0,3.6,2.9,355.0,5.6,Overcast,91452.66750000001,5
407,2022-11-29 23:00:00,43.05,6.5,0.0,5.4,4.1,32.0,5.0,Overcast,91476.7884,5
408,2022-11-30 00:00:00,46.8,6.58,0.0,9.4,5.7,64.0,5.3,Overcast,91520.289,5
409,2022-11-30 01:00:00,41.88,6.6,0.0,7.6,3.1,42.0,5.4,Overcast,91626.2355,5
410,2022-11-30 02:00:00,37.13,6.6,0.0,9.4,2.7,56.0,5.3,Overcast,91667.915,5
411,2022-11-30 03:00:00,31.92,6.63,0.0,9.4,6.2,28.0,5.8,Overcast,91483.10100000001,5
412,2022-11-30 04:00:00,29.24,6.68,0.0,7.6,3.8,54.0,5.9,Overcast,91570.3575,5
413,2022-11-30 05:00:00,27.69,6.68,0.0,5.4,3.1,59.0,6.9,Overcast,91512.8604,5
414,2022-11-30 06:00:00,27.67,6.73,0.0,7.6,8.3,68.0,7.1,Overcast,91586.1569,5
415,2022-11-30 07:00:00,28.59,6.83,0.0,5.4,7.7,58.0,7.1,Overcast,91648.875,5
416,2022-11-30 08:00:00,31.08,6.95,0.0,5.4,6.5,71.0,7.1,Overcast,91788.82949999999,5
417,2022-11-30 09:00:00,34.01,7.35,0.0,7.6,7.2,85.0,7.1,Overcast,91782.445,5
418,2022-11-30 10:00:00,24.48,7.85,0.0,3.6,7.0,79.0,6.9,Overcast,91125.255,5
419,2022-11-30 11:00:00,22.31,8.5,0.0,11.2,6.2,99.0,6.9,Overcast,90210.561,5
420,2022-11-30 12:00:00,14.08,9.85,0.0,9.4,6.0,66.0,7.8,Partially cloudy,88432.047,5
421,2022-11-30 13:00:00,11.79,10.78,0.0,9.4,4.9,48.0,9.1,Partially cloudy,85652.45,5
422,2022-11-30 14:00:00,17.52,10.9,0.0,9.4,6.7,46.0,9.3,Partially cloudy,84151.3014,5
423,2022-11-30 15:00:00,21.81,9.9,0.0,7.6,4.7,99.0,9.4,Partially cloudy,84583.33499999999,5
424,2022-11-30 16:00:00,22.62,9.0,0.0,3.6,3.6,101.0,9.0,Overcast,85948.05140000001,5
425,2022-11-30 17:00:00,25.65,8.35,0.0,5.4,4.2,143.0,7.3,Partially cloudy,86550.43040000001,5
426,2022-11-30 18:00:00,29.47,7.38,0.0,3.6,3.4,86.0,5.0,Partially cloudy,87081.04040000001,5
427,2022-11-30 19:00:00,30.59,6.5,0.0,5.4,2.3,20.0,4.8,Partially cloudy,89219.1024,5
428,2022-11-30 20:00:00,30.39,6.55,0.0,5.4,3.1,60.0,4.5,Partially cloudy,90556.0625,5
429,2022-11-30 21:00:00,29.16,6.43,0.0,5.4,3.6,353.0,5.0,Overcast,90836.06999999999,5
430,2022-11-30 22:00:00,31.06,6.33,0.0,6.1,3.6,6.9,24.1,Partially cloudy,91290.144,5
431,2022-11-30 23:00:00,34.69,6.43,0.0,7.6,4.3,35.0,5.9,Partially cloudy,91790.59700000001,5
432,2022-12-01 00:00:00,35.79,6.7,0.0,6.5,2.4,350.0,3.8,Partially cloudy,92016.4209,5
433,2022-12-01 01:00:00,31.95,6.85,0.0,5.4,1.1,20.0,6.0,Partially cloudy,91849.7844,5
434,2022-12-01 02:00:00,30.03,6.55,0.0,5.4,4.7,327.0,5.2,Partially cloudy,91225.697,5
435,2022-12-01 03:00:00,30.74,5.65,0.0,9.4,4.3,7.0,0.4,Overcast,90846.212,5
436,2022-12-01 04:00:00,23.22,4.65,0.0,3.6,6.1,2.0,0.6,Overcast,91114.704,5
437,2022-12-01 05:00:00,18.93,4.05,0.0,11.2,7.6,8.0,0.4,Overcast,91779.1644,5
438,2022-12-01 06:00:00,17.64,3.78,0.0,7.6,5.4,360.0,0.3,Overcast,92074.70250000001,5
439,2022-12-01 07:00:00,24.66,3.85,0.0,9.4,4.3,14.0,1.1,Overcast,92983.8,5
440,2022-12-01 08:00:00,35.19,4.48,0.0,5.4,3.6,353.0,2.6,Partially cloudy,93583.13999999998,5
441,2022-12-01 09:00:00,39.11,5.4,0.0,9.4,3.2,308.0,2.7,Overcast,93852.32999999999,5
442,2022-12-01 10:00:00,37.87,6.23,0.0,5.4,4.4,309.0,1.5,Overcast,93826.944,5
443,2022-12-01 11:00:00,29.03,7.65,0.0,7.6,6.7,344.0,4.5,Overcast,93244.68999999999,5
444,2022-12-01 12:00:00,16.39,10.18,0.0,5.4,5.6,335.0,5.0,Overcast,88557.2544,5
445,2022-12-01 13:00:00,16.72,11.43,0.0,3.6,5.6,322.0,5.0,Partially cloudy,84658.6854,5
446,2022-12-01 14:00:00,22.21,10.38,0.0,9.4,8.4,336.0,5.7,Partially cloudy,83103.435,5
447,2022-12-01 15:00:00,28.51,8.18,0.0,7.6,10.1,344.0,4.9,Partially cloudy,84533.456,5
448,2022-12-01 16:00:00,36.99,6.05,0.0,5.4,7.2,1.0,6.2,Partially cloudy,86844.54999999999,5
449,2022-12-01 17:00:00,46.24,5.15,0.0,7.6,5.8,337.0,5.3,Partially cloudy,88974.6,5
450,2022-12-01 18:00:00,46.08,4.95,0.0,11.2,11.4,357.0,4.2,Overcast,89904.288,5
451,2022-12-01 19:00:00,42.86,4.9,0.0,9.4,7.6,34.0,4.4,Overcast,90438.45,5
452,2022-12-01 20:00:00,41.08,5.0,0.0,9.4,8.4,3.0,5.5,Overcast,90915.858,5
453,2022-12-01 21:00:00,40.7,5.08,0.0,11.2,7.0,25.0,5.2,Overcast,91112.1335,5
454,2022-12-01 22:00:00,34.52,4.98,0.0,12.2,5.4,34.9,24.1,Overcast,91128.06499999999,5
455,2022-12-01 23:00:00,33.57,4.88,0.0,13.0,7.1,8.0,5.0,Overcast,91496.691,5
456,2022-12-02 00:00:00,29.16,4.83,0.0,11.2,5.6,41.0,3.5,Overcast,91420.446,5
457,2022-12-02 01:00:00,23.62,4.53,0.0,9.4,7.0,18.0,1.0,Overcast,91323.008,5
458,2022-12-02 02:00:00,21.29,4.23,0.0,16.6,9.5,29.0,0.9,Overcast,91686.035,5
459,2022-12-02 03:00:00,19.73,4.18,0.019,16.6,8.4,26.0,0.3,"Rain, Overcast",91842.47,5
460,2022-12-02 04:00:00,21.47,4.1,0.0,13.0,8.9,16.0,2.4,Overcast,92057.032,5
461,2022-12-02 05:00:00,18.51,4.1,0.0,13.0,8.9,352.0,2.1,Overcast,92093.2584,5
462,2022-12-02 06:00:00,24.2,4.18,0.0,16.6,9.0,354.0,5.3,Overcast,92280.901,5
463,2022-12-02 07:00:00,28.95,4.3,0.0,16.6,9.5,17.0,9.4,Overcast,92364.111,5
464,2022-12-02 08:00:00,31.24,4.4,0.0,16.6,7.3,9.0,6.9,Overcast,92303.576,5
465,2022-12-02 09:00:00,25.62,4.88,0.0,14.8,8.3,10.0,7.6,Overcast,92527.6544,5
466,2022-12-02 10:00:00,22.43,5.58,0.0,18.4,10.8,23.0,7.6,Overcast,91901.575,5
467,2022-12-02 11:00:00,19.86,6.48,0.0,20.5,11.8,27.0,9.7,Overcast,90561.316,5
468,2022-12-02 12:00:00,20.13,7.18,0.0,16.6,13.7,28.0,10.0,Partially cloudy,89308.31,5
469,2022-12-02 13:00:00,21.0,7.63,0.0,18.4,14.7,19.0,10.2,Partially cloudy,87363.31240000001,5
470,2022-12-02 14:00:00,21.09,7.13,0.0,22.3,15.2,30.0,9.7,Partially cloudy,87252.3624,5
471,2022-12-02 15:00:00,22.82,6.45,0.0,24.1,13.7,26.0,8.9,Partially cloudy,87324.64390000001,5
472,2022-12-02 16:00:00,25.38,5.63,0.011,18.4,11.9,24.0,8.3,"Rain, Partially cloudy",88784.09999999999,5
473,2022-12-02 17:00:00,25.36,5.63,0.0,20.5,12.5,24.0,9.0,Partially cloudy,89594.976,5
474,2022-12-02 18:00:00,16.85,6.03,0.011,22.3,12.8,25.0,8.8,"Rain, Partially cloudy",89041.02,5
475,2022-12-02 19:00:00,12.11,5.93,0.0,27.7,13.9,36.0,10.4,Overcast,88263.91799999999,5
